CORP_NAME_CODE1,CORP_NAME1,SCHL_NAME_CODE,SCHL_NAME,GRADE,ENROLLMENT_N,ENROLLMENT_N1
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,Grade 12,,297
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,Grade 12+/Adult,,297
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Pre-Kindergarten,,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Kindergarten,60,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 1,56,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 2,47,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 3,40,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 4,48,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 5,51,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 6,51,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 7,46,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 8,60,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 9,,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 10,,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 11,,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 12,,459
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,Grade 12+/Adult,,459
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Pre-Kindergarten,,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Kindergarten,21,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 1,22,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 2,21,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 3,16,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 4,24,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 5,22,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 6,18,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 7,13,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 8,18,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 9,,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 10,,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 11,,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 12,,175
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,Grade 12+/Adult,,175
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Pre-Kindergarten,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Kindergarten,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 1,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 2,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 3,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 4,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 5,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 6,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 7,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 8,,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 9,280,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 10,279,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 11,275,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 12,241,1075
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,Grade 12+/Adult,,1075
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Pre-Kindergarten,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Kindergarten,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 1,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 2,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 3,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 4,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 5,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 6,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 7,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 8,,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 9,177,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 10,164,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 11,140,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 12,136,617
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,Grade 12+/Adult,,617
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Pre-Kindergarten,,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Kindergarten,17,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 1,27,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 2,28,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 3,22,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 4,29,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 5,23,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 6,29,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 7,28,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 8,29,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 9,,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 10,,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 11,,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 12,,232
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,Grade 12+/Adult,,232
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Pre-Kindergarten,36,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Kindergarten,16,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 1,15,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 2,22,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 3,16,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 4,16,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 5,20,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 6,19,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 7,14,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 8,19,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 9,,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 10,,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 11,,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 12,,193
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,Grade 12+/Adult,,193
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Pre-Kindergarten,,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Kindergarten,78,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 1,71,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 2,76,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 3,76,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 4,71,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 5,82,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 6,86,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 7,90,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 8,85,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 9,,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 10,,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 11,,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 12,,715
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,Grade 12+/Adult,,715
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Pre-Kindergarten,,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Kindergarten,35,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 1,20,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 2,27,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 3,25,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 4,15,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 5,25,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 6,26,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 7,28,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 8,28,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 9,,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 10,,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 11,,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 12,,229
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,Grade 12+/Adult,,229
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Pre-Kindergarten,33,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Kindergarten,18,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 1,24,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 2,19,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 3,20,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 4,20,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 5,17,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 6,13,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 7,17,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 8,,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 9,,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 10,,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 11,,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 12,,181
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,Grade 12+/Adult,,181
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Pre-Kindergarten,,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Kindergarten,40,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 1,48,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 2,56,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 3,56,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 4,45,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 5,61,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 6,65,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 7,46,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 8,67,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 9,,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 10,,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 11,,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 12,,484
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,Grade 12+/Adult,,484
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Pre-Kindergarten,,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Kindergarten,17,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 1,23,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 2,25,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 3,21,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 4,17,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 5,29,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 6,24,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 7,17,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 8,19,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 9,,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 10,,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 11,,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 12,,192
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,Grade 12+/Adult,,192
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Pre-Kindergarten,,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Kindergarten,81,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 1,81,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 2,85,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 3,78,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 4,90,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 5,89,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 6,84,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 7,79,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 8,85,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 9,,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 10,,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 11,,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 12,,752
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,Grade 12+/Adult,,752
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Pre-Kindergarten,,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Kindergarten,4,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 1,9,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 2,12,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 3,11,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 4,13,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 5,12,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 6,13,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 7,12,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 8,11,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 9,,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 10,,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 11,,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 12,,97
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,Grade 12+/Adult,,97
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Pre-Kindergarten,,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Kindergarten,11,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Grade 1,11,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Grade 2,15,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Grade 3,4,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Grade 4,12,105
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,Grade 5,15,105
